Date,Open,High,Low,Close,Adj Close,Volume,SMA_5,EMA_5,MACD,MACD_SIGNAL,MACD_HIST,RSI,BB_UPPER,BB_LOWER,BB_MIDDLE,OBV,ADX,DMP,DMN
2021-12-01,177.25,177.99,172.08,172.19,172.19,74916000,175.97,175.51,1.47,2.3,-0.83,29.64,183.76,169.65,176.71,3144940000.0,19.19,18.86,22.36
2021-12-02,173.0,174.63,171.19,171.87,171.87,64726000,174.54,174.29,0.99,2.04,-1.05,28.77,183.41,170.27,176.84,3080214000.0,18.65,17.85,22.55
2021-12-03,172.75,173.49,166.93,169.49,169.49,80712000,173.4,172.69,0.41,1.71,-1.3,22.57,183.83,169.41,176.62,2999502000.0,19.09,16.09,26.74
2021-12-06,169.65,173.7,166.93,171.37,171.37,68860000,172.05,172.25,0.11,1.39,-1.29,36.16,183.96,168.83,176.39,3068362000.0,19.44,14.79,24.09
2021-12-07,174.6,177.5,173.33,176.16,176.16,66410000,172.22,173.56,0.25,1.16,-0.92,59.08,183.99,168.97,176.48,3134772000.0,18.58,18.95,21.97
2021-12-08,176.15,177.18,174.75,176.16,176.16,45254000,173.01,174.42,0.35,1.0,-0.65,59.04,183.78,168.91,176.35,3089518000.0,17.78,18.27,21.17
2021-12-09,175.75,176.97,174.14,174.17,174.17,46062000,173.47,174.34,0.27,0.85,-0.58,47.91,183.78,168.92,176.35,3043456000.0,17.19,17.47,21.19
2021-12-10,175.42,175.93,170.5,172.21,172.21,60690000,174.01,173.63,0.05,0.69,-0.64,38.88,183.84,168.72,176.28,2982766000.0,17.52,16.03,24.97
2021-12-13,172.0,172.1,169.13,169.57,169.57,62170000,173.65,172.28,-0.33,0.49,-0.82,29.5,184.05,167.84,175.94,2920596000.0,18.12,15.26,25.9
2021-12-14,167.55,169.5,166.44,169.09,169.09,55976000,172.24,171.21,-0.67,0.26,-0.93,27.98,184.14,166.93,175.54,2864620000.0,19.19,14.5,28.9
2021-12-15,168.6,173.6,165.2,173.32,173.32,75794000,171.67,171.91,-0.59,0.09,-0.67,54.16,183.98,166.72,175.35,2940414000.0,18.86,18.82,25.26
2021-12-16,173.37,174.17,168.16,168.87,168.87,60876000,170.61,170.9,-0.87,-0.1,-0.77,36.64,183.93,165.91,174.92,2879538000.0,18.39,17.99,23.03
2021-12-17,167.71,170.9,165.61,170.02,170.02,85542000,170.17,170.61,-0.99,-0.28,-0.71,42.63,182.2,166.16,174.18,2965080000.0,18.52,16.6,24.97
2021-12-20,166.85,167.87,165.6,167.08,167.08,57372000,169.67,169.43,-1.31,-0.49,-0.82,32.72,180.62,166.06,173.34,2907708000.0,18.64,15.52,23.37
2021-12-21,167.85,170.72,165.65,170.42,170.42,55956000,169.94,169.76,-1.28,-0.64,-0.63,49.41,179.89,165.97,172.93,2963664000.0,17.85,18.54,21.63
2021-12-22,169.27,172.05,168.5,171.04,171.04,55036000,169.48,170.19,-1.19,-0.75,-0.43,52.17,178.95,166.12,172.53,3018700000.0,16.74,19.55,20.48
2021-12-23,170.43,171.98,170.15,171.07,171.07,36788000,169.92,170.48,-1.1,-0.82,-0.28,52.33,177.84,166.43,172.14,3055488000.0,15.71,18.99,19.89
2021-12-27,171.04,172.94,169.22,169.67,169.67,58688000,169.85,170.21,-1.13,-0.88,-0.25,43.93,177.48,166.24,171.86,2996800000.0,14.72,19.4,18.72
2021-12-28,170.18,172.18,169.14,170.66,170.66,54638000,170.57,170.36,-1.07,-0.92,-0.15,50.91,176.34,166.64,171.49,3051438000.0,13.77,18.45,17.92
2021-12-29,170.84,171.21,168.6,169.2,169.2,35754000,170.33,169.97,-1.12,-0.96,-0.16,41.42,175.79,166.57,171.18,3015684000.0,12.87,17.64,18.03
2021-12-30,169.7,170.89,168.52,168.64,168.64,37584000,169.85,169.53,-1.19,-1.01,-0.18,38.04,175.71,166.29,171.0,2978100000.0,12.05,16.92,17.43
2021-12-31,168.96,169.35,166.56,166.72,166.72,47830000,168.98,168.59,-1.39,-1.08,-0.3,28.11,175.79,165.7,170.75,2930270000.0,11.98,16.08,20.05
2022-01-03,167.55,170.7,166.16,170.4,170.4,63520000,169.13,169.2,-1.23,-1.11,-0.12,55.74,175.81,165.78,170.79,2993790000.0,11.38,17.18,18.45
2022-01-04,170.44,171.4,166.35,167.52,167.52,70726000,168.5,168.64,-1.32,-1.15,-0.17,40.52,175.8,165.4,170.6,2923064000.0,10.57,16.88,16.84
2022-01-05,166.88,167.13,164.36,164.36,164.36,64302000,167.53,167.21,-1.64,-1.25,-0.38,29.48,175.23,164.79,170.01,2858762000.0,10.52,15.94,19.4
2022-01-06,163.45,164.8,161.94,163.25,163.25,51958000,166.45,165.89,-1.95,-1.39,-0.56,26.35,174.58,164.15,169.36,2806804000.0,11.2,15.13,22.74
2022-01-07,163.84,165.24,162.03,162.55,162.55,46606000,165.62,164.78,-2.23,-1.56,-0.67,24.3,174.3,163.26,168.78,2760198000.0,11.65,15.05,21.41
2022-01-10,160.59,161.66,156.3,161.49,161.49,87798000,163.83,163.68,-2.51,-1.75,-0.76,21.17,174.38,162.11,168.25,2672400000.0,13.45,13.41,29.06
2022-01-11,161.5,166.35,160.7,165.36,165.36,62806000,163.4,164.24,-2.39,-1.88,-0.51,50.27,174.26,161.81,168.04,2735206000.0,13.44,20.08,26.28
2022-01-12,166.57,166.88,164.42,165.21,165.21,50030000,163.57,164.56,-2.28,-1.96,-0.32,49.36,174.17,161.52,167.84,2685176000.0,13.27,20.14,25.15
2022-01-13,165.25,166.22,161.09,161.21,161.21,52188000,163.16,163.45,-2.48,-2.06,-0.42,31.17,173.67,160.81,167.24,2632988000.0,13.89,18.37,28.64
2022-01-14,160.15,162.25,159.8,162.14,162.14,45974000,163.08,163.01,-2.55,-2.16,-0.39,37.8,173.65,160.15,166.9,2678962000.0,14.72,17.57,29.69
2022-01-18,159.1,159.73,157.66,158.92,158.92,67292000,162.57,161.65,-2.82,-2.29,-0.53,26.63,173.77,158.92,166.35,2611670000.0,15.93,16.19,31.1
2022-01-19,158.76,159.25,156.25,156.3,156.3,53242000,160.76,159.86,-3.21,-2.48,-0.74,20.48,174.41,157.2,165.81,2558428000.0,17.3,15.32,31.97
2022-01-20,156.77,158.0,151.35,151.67,151.67,71974000,158.05,157.13,-3.85,-2.75,-1.1,13.55,175.18,154.56,164.87,2486454000.0,19.35,13.58,36.7
2022-01-21,149.95,150.9,142.07,142.64,142.64,163972000,154.33,152.3,-5.03,-3.21,-1.82,7.43,177.21,149.69,163.45,2322482000.0,22.23,11.54,45.71
2022-01-24,139.0,144.95,135.35,144.54,144.54,155624000,150.81,149.72,-5.74,-3.71,-2.03,17.27,177.69,146.56,162.12,2478106000.0,25.38,9.94,49.09
2022-01-25,142.24,143.6,138.15,139.99,139.99,90824000,147.03,146.47,-6.6,-4.29,-2.31,13.1,178.53,142.75,160.64,2387282000.0,28.31,9.03,44.63
2022-01-26,144.75,145.18,137.32,138.87,138.87,95602000,143.54,143.94,-7.29,-4.89,-2.4,12.2,178.66,139.44,159.05,2291680000.0,30.51,10.23,39.84
2022-01-27,140.8,144.24,139.35,139.64,139.64,77516000,141.14,142.51,-7.68,-5.45,-2.23,17.09,178.32,136.82,157.57,2369196000.0,32.55,9.48,36.93
2022-01-28,140.86,144.0,137.93,143.98,143.98,74392000,141.4,143.0,-7.55,-5.87,-1.68,40.57,177.24,135.43,156.34,2443588000.0,34.58,8.7,35.82
2022-01-31,144.75,150.36,144.3,149.57,149.57,78308000,142.41,145.19,-6.92,-6.08,-0.84,59.19,176.01,134.95,155.48,2521896000.0,34.49,16.41,32.79
2022-02-01,150.0,151.71,147.63,151.19,151.19,59220000,144.65,147.19,-6.22,-6.11,-0.11,63.35,173.94,135.1,154.52,2581116000.0,34.04,17.33,30.98
2022-02-02,155.05,155.07,148.86,150.61,150.61,87330000,147.0,148.33,-5.65,-6.02,0.37,60.58,172.21,135.14,153.67,2493786000.0,32.78,20.39,28.41
2022-02-03,141.74,144.25,138.33,138.85,138.85,225532000,146.84,145.17,-6.07,-6.03,-0.04,28.77,171.32,133.48,152.4,2268254000.0,33.03,17.33,37.01
2022-02-04,155.61,161.2,150.61,157.64,157.64,253456000,149.57,149.33,-4.83,-5.79,0.96,65.23,170.55,133.69,152.12,2521710000.0,30.91,30.62,28.6
2022-02-07,158.52,162.69,157.25,157.94,157.94,102624000,151.25,152.2,-3.79,-5.39,1.6,65.57,169.9,133.87,151.89,2624334000.0,29.14,30.44,26.99
2022-02-08,156.75,161.79,155.55,161.41,161.41,76040000,153.29,155.27,-2.64,-4.84,2.19,69.97,169.89,133.88,151.88,2700374000.0,27.24,28.46,27.01
2022-02-09,162.87,163.83,160.25,161.19,161.19,68786000,155.4,157.24,-1.74,-4.22,2.48,69.26,169.14,134.21,151.68,2631588000.0,25.76,29.57,25.97
2022-02-10,158.35,160.72,157.75,159.0,159.0,68268000,159.44,157.83,-1.18,-3.61,2.43,61.61,168.06,134.67,151.37,2563320000.0,24.0,28.43,27.76
2022-02-11,158.13,159.0,152.73,153.29,153.29,77100000,158.57,156.32,-1.19,-3.13,1.94,45.27,167.08,134.86,150.97,2486220000.0,22.9,26.44,31.42
2022-02-14,151.75,158.45,151.65,155.17,155.17,83230000,158.01,155.93,-1.03,-2.71,1.68,50.64,166.03,135.21,150.62,2569450000.0,22.03,24.44,30.25
2022-02-15,157.61,158.01,154.64,156.51,156.51,56440000,157.03,156.13,-0.79,-2.32,1.53,54.63,165.69,135.31,150.5,2625890000.0,21.21,23.49,29.08
2022-02-16,155.79,158.83,154.73,158.1,158.1,52704000,156.41,156.78,-0.46,-1.95,1.49,59.47,165.93,135.25,150.59,2678594000.0,20.3,23.33,27.67
2022-02-17,158.15,160.35,154.5,154.65,154.65,64032000,155.54,156.07,-0.48,-1.66,1.18,46.12,166.18,135.3,150.74,2614562000.0,19.18,23.51,25.75
2022-02-18,155.5,155.5,150.89,152.6,152.6,63604000,155.41,154.92,-0.65,-1.46,0.81,39.53,166.24,136.24,151.24,2550958000.0,18.72,22.21,28.67
2022-02-22,150.48,152.98,148.49,150.2,150.2,66128000,154.41,153.34,-0.96,-1.36,0.39,32.68,166.22,136.82,151.52,2484830000.0,18.65,20.98,30.04
2022-02-23,151.65,151.76,144.65,144.83,144.83,64244000,152.08,150.5,-1.63,-1.41,-0.22,22.02,165.84,137.69,151.76,2420586000.0,19.11,19.19,32.08
2022-02-24,139.84,151.75,139.5,151.36,151.36,100786000,150.73,150.79,-1.61,-1.45,-0.16,47.86,165.17,139.61,152.39,2521372000.0,20.16,16.55,33.45
2022-02-25,150.55,153.99,149.21,153.79,153.79,62396000,150.55,151.79,-1.39,-1.44,0.05,54.83,164.46,141.73,153.09,2583768000.0,20.64,18.21,31.63
2022-02-28,152.43,154.45,150.85,153.56,153.56,57684000,150.75,152.38,-1.21,-1.39,0.18,53.99,164.14,143.0,153.57,2526084000.0,20.99,17.98,30.29
2022-03-01,152.73,154.1,149.98,151.14,151.14,44874000,150.94,151.97,-1.25,-1.37,0.11,44.82,164.12,143.18,153.65,2481210000.0,21.43,17.09,29.84
2022-03-02,150.85,153.0,148.75,152.05,152.05,47334000,152.38,152.0,-1.2,-1.33,0.13,48.9,164.13,143.26,153.69,2528544000.0,22.01,16.19,29.79
2022-03-03,153.53,153.93,146.86,147.9,147.9,65198000,151.69,150.63,-1.48,-1.36,-0.11,34.39,164.22,142.9,153.56,2463346000.0,22.81,14.81,29.53
2022-03-04,147.16,147.85,143.81,145.64,145.64,60934000,150.06,148.97,-1.85,-1.46,-0.39,28.62,162.98,144.82,153.9,2402412000.0,23.95,14.06,31.81
2022-03-07,145.44,146.09,137.42,137.45,137.45,86934000,146.84,145.13,-2.78,-1.72,-1.06,16.26,164.28,141.5,152.89,2315478000.0,25.69,12.6,36.14
2022-03-08,136.68,140.7,133.57,136.01,136.01,91662000,143.81,142.09,-3.59,-2.1,-1.5,14.85,165.09,138.5,151.79,2223816000.0,27.64,11.54,37.64
2022-03-09,139.5,140.25,136.83,139.28,139.28,82656000,141.26,141.15,-3.93,-2.46,-1.46,31.65,164.28,137.1,150.69,2306472000.0,29.46,10.95,35.72
2022-03-10,145.68,148.67,143.98,146.82,146.82,135062000,141.04,143.04,-3.54,-2.68,-0.86,56.45,162.76,137.18,149.97,2441534000.0,29.07,19.5,31.84
2022-03-11,149.57,149.68,145.37,145.52,145.52,68900000,141.02,143.87,-3.31,-2.81,-0.5,52.38,161.51,137.07,149.29,2372634000.0,28.5,19.69,30.22
2022-03-14,145.98,147.45,140.88,141.85,141.85,74086000,141.9,143.2,-3.37,-2.92,-0.45,41.69,161.21,136.24,148.72,2298548000.0,28.55,18.17,33.16
2022-03-15,142.85,147.99,142.0,147.37,147.37,75584000,144.17,144.59,-2.95,-2.92,-0.02,57.84,160.47,136.19,148.33,2374132000.0,28.47,17.49,30.77
2022-03-16,148.5,153.15,147.35,153.1,153.1,84958000,146.93,147.43,-2.13,-2.77,0.64,69.0,159.93,136.4,148.16,2459090000.0,27.32,22.38,28.67
2022-03-17,152.64,157.5,152.14,157.24,157.24,72934000,149.02,150.7,-1.13,-2.44,1.31,74.97,159.74,136.49,148.12,2532024000.0,25.47,26.12,26.84
2022-03-18,156.81,161.59,156.01,161.25,161.25,102962000,152.16,154.21,-0.01,-1.95,1.94,79.71,161.12,135.77,148.45,2634986000.0,24.2,29.27,25.06
2022-03-21,161.12,163.08,159.55,161.49,161.49,66538000,156.09,156.64,0.88,-1.38,2.27,79.99,162.69,135.09,148.89,2701524000.0,23.25,29.83,23.97
2022-03-22,161.81,166.17,161.7,164.89,164.89,64086000,159.59,159.39,1.85,-0.74,2.58,83.96,165.09,134.16,149.63,2765610000.0,22.82,31.94,22.57
2022-03-23,163.71,166.37,162.69,163.41,163.41,55812000,161.66,160.73,2.46,-0.1,2.56,75.78,166.96,134.15,150.56,2709798000.0,22.44,30.69,21.51
2022-03-24,163.75,164.12,160.05,163.65,163.65,56798000,162.94,161.7,2.93,0.51,2.42,76.25,168.54,133.8,151.17,2766596000.0,21.55,29.06,23.81
2022-03-25,164.0,165.37,162.25,164.77,164.77,49032000,163.64,162.73,3.36,1.08,2.28,78.67,170.05,133.39,151.72,2815628000.0,20.93,29.52,22.81
2022-03-28,164.98,169.04,164.9,168.99,168.99,59854000,165.14,164.81,3.99,1.66,2.33,85.56,172.31,132.68,152.49,2875482000.0,20.92,32.81,21.48
2022-03-29,170.38,170.83,167.87,169.32,169.32,66154000,166.03,166.31,4.47,2.22,2.24,85.99,174.51,132.29,153.4,2941636000.0,21.18,33.97,20.58
2022-03-30,168.51,168.95,165.5,166.3,166.3,56168000,166.61,166.31,4.55,2.69,1.86,63.7,175.94,132.28,154.11,2885468000.0,20.87,32.11,22.85
2022-03-31,166.45,166.49,162.95,163.0,163.0,59966000,166.48,165.21,4.3,3.01,1.29,47.01,176.83,132.91,154.87,2825502000.0,20.03,30.45,25.4
2022-04-01,164.15,165.83,162.32,163.56,163.56,57090000,166.23,164.66,4.09,3.23,0.87,49.81,177.61,133.92,155.76,2882592000.0,19.11,28.85,25.01
2022-04-04,164.12,168.39,163.21,168.35,168.35,49882000,166.1,165.89,4.27,3.43,0.84,67.87,178.1,136.52,157.31,2932474000.0,18.72,30.44,23.09
2022-04-05,167.74,168.11,163.27,164.05,164.05,53728000,165.05,165.28,4.02,3.55,0.47,48.37,177.23,140.2,158.71,2878746000.0,18.37,28.15,21.35
2022-04-06,161.65,162.2,157.25,158.76,158.76,79056000,163.54,163.1,3.35,3.51,-0.16,33.51,175.92,143.45,159.68,2799690000.0,17.39,25.4,27.9
2022-04-07,158.4,160.08,154.51,157.78,157.78,68136000,162.5,161.33,2.72,3.35,-0.64,31.3,175.4,145.07,160.23,2731554000.0,16.99,23.39,29.6
2022-04-08,156.75,157.37,154.23,154.46,154.46,46002000,160.68,159.04,1.92,3.07,-1.15,24.43,174.55,146.81,160.68,2685552000.0,16.66,22.18,28.48
2022-04-11,152.71,154.14,150.53,151.12,151.12,52112000,157.24,156.4,1.01,2.65,-1.65,19.15,172.93,149.35,161.14,2633440000.0,17.0,20.89,32.28
2022-04-12,153.69,155.1,150.38,150.79,150.79,55178000,154.58,154.53,0.26,2.18,-1.92,18.65,172.38,150.25,161.31,2578262000.0,17.08,20.86,30.03
2022-04-13,150.02,156.02,149.6,155.54,155.54,53390000,153.94,154.87,0.04,1.75,-1.71,44.58,172.18,150.69,161.44,2631652000.0,16.91,20.26,27.24
2022-04-14,155.39,155.9,151.47,151.71,151.71,51598000,152.72,153.81,-0.43,1.31,-1.74,33.74,172.59,149.73,161.16,2580054000.0,16.75,18.95,25.49
2022-04-18,151.52,154.04,150.25,152.79,152.79,46514000,152.39,153.47,-0.71,0.91,-1.62,38.96,172.73,148.74,160.74,2626568000.0,16.86,17.89,25.87
2022-04-19,152.03,158.65,151.55,158.12,158.12,54926000,153.79,155.02,-0.5,0.63,-1.12,58.94,172.61,148.52,160.57,2681494000.0,15.74,22.67,23.24
2022-04-20,157.6,157.6,153.6,154.0,154.0,59630000,154.43,154.68,-0.65,0.37,-1.02,44.79,172.22,147.83,160.02,2621864000.0,14.7,21.2,21.73
2022-04-21,154.71,156.74,147.59,148.3,148.3,63970000,152.98,152.55,-1.22,0.05,-1.27,31.63,172.37,146.16,159.27,2557894000.0,15.0,18.56,27.2
2022-04-22,148.25,149.62,143.7,144.35,144.35,73078000,151.51,149.82,-1.97,-0.35,-1.62,25.22,172.75,143.86,158.3,2484816000.0,15.92,17.08,30.28
2022-04-25,144.02,146.22,142.31,146.07,146.07,61874000,150.17,148.57,-2.39,-0.76,-1.63,32.67,172.42,142.31,157.37,2546690000.0,16.98,16.16,30.56
2022-04-26,144.8,144.86,138.93,139.39,139.39,77530000,146.42,145.51,-3.23,-1.25,-1.98,22.04,171.87,139.9,155.89,2469160000.0,18.45,14.62,32.15
2022-04-27,140.19,141.95,135.78,138.17,138.17,71336000,143.26,143.06,-3.95,-1.79,-2.16,20.51,170.84,137.82,154.33,2397824000.0,20.2,13.43,33.69
2022-04-28,142.18,145.94,140.3,144.6,144.6,117316000,142.52,143.57,-3.95,-2.22,-1.73,45.38,169.31,137.18,153.24,2515140000.0,20.73,17.2,30.34
2022-04-29,129.85,130.76,121.62,124.28,124.28,272662000,138.5,137.14,-5.53,-2.89,-2.65,20.3,171.1,131.51,151.31,2242478000.0,23.04,13.06,42.61
2022-05-02,122.4,124.67,118.38,124.5,124.5,148788000,134.19,132.93,-6.69,-3.65,-3.04,20.89,171.5,127.21,149.36,2391266000.0,25.4,12.19,43.21
2022-05-03,124.05,126.22,122.82,124.25,124.25,79134000,131.16,130.04,-7.54,-4.43,-3.11,20.67,170.06,124.24,147.15,2312132000.0,27.24,13.44,41.61
2022-05-04,123.6,126.0,119.18,125.93,125.93,110746000,128.71,128.67,-7.99,-5.14,-2.85,27.05,168.55,121.94,145.24,2422878000.0,29.2,12.44,42.48
2022-05-05,123.0,123.5,115.07,116.41,116.41,144392000,123.07,124.58,-9.0,-5.91,-3.09,17.21,168.72,117.53,143.13,2278486000.0,31.28,11.03,41.96
2022-05-06,114.85,119.05,113.08,114.77,114.77,124260000,121.17,121.31,-9.83,-6.69,-3.13,15.97,168.44,113.51,140.98,2154226000.0,33.34,10.34,41.42
2022-05-09,111.31,114.0,107.96,108.79,108.79,128124000,118.03,117.14,-10.84,-7.52,-3.32,11.99,168.77,108.62,138.69,2026102000.0,35.53,9.6,43.84
2022-05-10,111.25,112.64,107.17,108.86,108.86,105434000,114.95,114.38,-11.5,-8.32,-3.19,12.31,168.73,104.43,136.58,2131536000.0,37.61,9.04,42.12
2022-05-11,108.1,110.16,104.43,105.37,105.37,109704000,110.84,111.38,-12.17,-9.09,-3.08,10.05,168.48,100.14,134.31,2021832000.0,39.69,8.48,42.48
2022-05-12,102.75,110.78,102.41,106.93,106.93,132026000,108.94,109.89,-12.43,-9.76,-2.67,18.44,166.57,97.19,131.88,2153858000.0,41.72,7.73,40.86
2022-05-13,109.07,113.18,107.8,113.06,113.06,93684000,108.6,110.95,-12.0,-10.21,-1.8,44.07,164.31,95.58,129.95,2247542000.0,42.97,9.77,38.14
2022-05-16,113.1,113.99,110.35,110.81,110.81,74566000,109.01,110.9,-11.71,-10.51,-1.2,38.52,161.5,94.2,127.85,2172976000.0,43.92,10.27,36.62
2022-05-17,113.28,115.8,111.28,115.37,115.37,76448000,110.31,112.39,-10.99,-10.6,-0.38,53.41,156.72,94.7,125.71,2249424000.0,44.31,11.72,34.58
2022-05-18,111.44,112.85,106.25,107.11,107.11,108380000,110.66,110.63,-10.95,-10.67,-0.28,34.5,152.5,94.23,123.37,2141044000.0,45.09,10.56,36.61
2022-05-19,106.28,110.03,106.19,107.32,107.32,88142000,110.73,109.53,-10.78,-10.7,-0.09,35.21,148.87,93.76,121.32,2229186000.0,45.82,10.11,35.1
2022-05-20,109.57,109.9,105.01,107.59,107.59,99500000,109.64,108.88,-10.51,-10.66,0.15,36.36,145.51,93.45,119.48,2328686000.0,46.59,9.54,34.49
2022-05-23,108.46,108.82,103.95,107.56,107.56,107798000,108.99,108.44,-10.17,-10.56,0.39,36.26,141.0,94.11,117.55,2220888000.0,47.4,9.01,33.78
2022-05-24,104.03,105.4,101.26,104.1,104.1,102934000,106.74,106.99,-10.07,-10.46,0.39,26.85,137.65,93.93,115.79,2117954000.0,48.36,8.35,34.43
2022-05-25,103.66,108.18,103.65,106.78,106.78,93120000,106.67,106.92,-9.66,-10.3,0.64,41.53,133.82,94.62,114.22,2211074000.0,48.41,11.17,32.59
2022-05-26,107.97,112.67,107.45,111.08,111.08,93002000,107.42,108.31,-8.89,-10.02,1.13,58.34,126.34,98.75,112.54,2304076000.0,47.22,15.69,30.33
2022-05-27,113.55,115.19,112.63,115.15,115.15,93660000,108.93,110.59,-7.86,-9.59,1.73,68.91,124.86,99.31,112.09,2397736000.0,45.51,17.95,28.83
2022-05-31,116.28,121.99,115.68,120.21,120.21,144634000,111.46,113.79,-6.56,-8.98,2.42,77.71,123.93,99.81,111.87,2542370000.0,42.52,24.61,26.47
2022-06-01,122.26,125.18,120.62,121.68,121.68,127528000,114.98,116.42,-5.34,-8.25,2.91,79.79,123.32,100.17,111.74,2669898000.0,39.77,26.98,24.88
2022-06-02,121.68,125.61,120.04,125.51,125.51,100560000,118.73,119.45,-4.03,-7.41,3.38,84.49,123.2,100.25,111.72,2770458000.0,37.11,25.16,23.9
2022-06-03,124.2,124.4,121.05,122.35,122.35,97604000,120.98,120.42,-3.2,-6.57,3.36,68.13,124.25,99.79,112.02,2672854000.0,34.64,23.77,22.59
2022-06-06,125.25,128.99,123.81,124.79,124.79,135269000,122.91,121.88,-2.33,-5.72,3.39,73.15,125.92,99.12,112.52,2808123000.0,33.16,27.45,20.76
2022-06-07,122.01,124.1,120.63,123.0,123.0,85156700,123.47,122.25,-1.75,-4.93,3.17,63.92,127.26,99.2,113.23,2722966300.0,31.13,26.03,23.64
2022-06-08,122.61,123.75,120.75,121.18,121.18,64926600,123.37,121.89,-1.43,-4.23,2.79,55.09,128.13,99.56,113.85,2658039700.0,29.25,25.02,22.73
2022-06-09,119.99,121.3,116.1,116.15,116.15,67029800,121.49,119.98,-1.57,-3.69,2.13,37.29,128.16,100.62,114.39,2591009900.0,27.71,23.33,27.23
2022-06-10,113.42,114.5,109.05,109.65,109.65,87266000,118.95,116.54,-2.17,-3.39,1.22,24.5,128.05,101.0,114.52,2503743900.0,27.36,21.23,33.73
2022-06-13,104.19,106.54,101.86,103.67,103.67,99277700,114.73,112.25,-3.1,-3.33,0.24,17.57,128.38,99.73,114.05,2404466200.0,27.87,19.18,39.37
2022-06-14,104.19,104.88,101.43,102.31,102.31,69728800,110.59,108.93,-3.89,-3.44,-0.45,16.27,128.79,98.46,113.63,2334737400.0,28.38,18.34,38.19
2022-06-15,103.86,109.06,103.53,107.67,107.67,85011100,107.89,108.51,-4.05,-3.56,-0.48,38.73,128.6,97.89,113.24,2419748500.0,27.98,22.03,34.95
2022-06-16,104.47,104.58,102.01,103.66,103.66,82186300,105.39,106.9,-4.44,-3.74,-0.7,30.96,128.77,97.37,113.07,2337562200.0,27.79,20.47,34.38
2022-06-17,102.8,106.98,102.51,106.22,106.22,99772100,104.71,106.67,-4.5,-3.89,-0.6,40.49,128.8,97.23,113.02,2437334300.0,27.12,22.36,32.42
2022-06-21,108.2,111.63,103.56,108.68,108.68,70901200,105.71,107.34,-4.29,-3.97,-0.32,48.95,128.79,97.35,113.07,2508235500.0,25.61,25.88,29.18
2022-06-22,107.43,112.13,107.02,108.95,108.95,60040100,107.04,107.88,-4.06,-3.99,-0.07,49.92,128.77,97.5,113.14,2568275600.0,24.12,24.85,27.33
2022-06-23,110.39,113.0,107.93,112.44,112.44,64345300,107.99,109.4,-3.55,-3.9,0.35,61.75,128.64,98.47,113.56,2632620900.0,22.57,24.36,25.58
2022-06-24,112.38,116.71,111.43,116.46,116.46,69867600,110.55,111.75,-2.8,-3.68,0.88,71.45,128.84,99.24,114.04,2702488500.0,21.45,27.42,23.88
2022-06-27,117.09,117.98,112.7,113.22,113.22,62133200,111.95,112.24,-2.43,-3.43,1.0,56.91,128.89,99.4,114.15,2640355300.0,20.63,27.2,22.28
2022-06-28,113.5,114.85,107.04,107.4,107.4,74942900,111.69,110.63,-2.58,-3.26,0.68,39.06,128.78,98.74,113.76,2565412400.0,19.51,24.57,27.12
2022-06-29,107.38,110.99,106.91,108.92,108.92,66375300,111.69,110.06,-2.55,-3.12,0.57,44.72,128.06,98.34,113.2,2631787700.0,18.49,23.31,25.89
2022-06-30,108.11,108.18,102.52,106.21,106.21,97679400,110.44,108.78,-2.71,-3.04,0.33,37.05,127.04,97.8,112.42,2534108300.0,18.27,21.44,29.3
2022-07-01,106.29,109.75,105.85,109.56,109.56,73021200,109.06,109.04,-2.53,-2.93,0.4,50.24,124.99,98.26,111.62,2607129500.0,17.74,22.38,27.84
2022-07-05,107.6,114.08,106.32,113.5,113.5,76583700,109.12,110.52,-2.06,-2.76,0.7,61.95,123.65,98.71,111.18,2683713200.0,16.54,25.61,25.15
2022-07-06,113.21,115.48,112.01,114.33,114.33,66958900,110.5,111.79,-1.59,-2.53,0.93,64.18,121.58,99.73,110.66,2750672100.0,15.68,26.26,24.04
2022-07-07,113.85,116.99,113.49,116.33,116.33,57872300,111.99,113.31,-1.05,-2.23,1.18,69.53,120.07,100.58,110.33,2808544400.0,15.14,27.04,22.93
2022-07-08,114.6,116.58,113.69,115.54,115.54,45719700,113.85,114.05,-0.68,-1.92,1.24,64.75,118.79,101.3,110.04,2762824700.0,14.65,25.98,22.03
2022-07-11,114.08,114.3,110.87,111.75,111.75,53487600,114.29,113.28,-0.68,-1.67,0.99,45.85,118.15,101.49,109.82,2709337100.0,13.63,24.31,24.48
2022-07-12,112.16,113.23,108.34,109.22,109.22,54280300,113.43,111.93,-0.88,-1.51,0.64,36.86,118.13,101.47,109.8,2655056800.0,13.19,22.68,26.32
2022-07-13,107.03,111.78,106.01,110.4,110.4,61353800,112.65,111.42,-0.92,-1.39,0.47,43.34,117.98,102.29,110.14,2716410600.0,13.21,20.89,27.43
2022-07-14,110.24,111.18,107.58,110.63,110.63,51163100,111.51,111.16,-0.93,-1.3,0.37,44.72,117.53,103.58,110.55,2767573700.0,13.24,19.84,26.05
2022-07-15,112.5,115.59,111.59,113.55,113.55,84317800,111.11,111.95,-0.7,-1.18,0.48,60.13,117.81,103.89,110.85,2851891500.0,12.35,24.64,24.24
2022-07-18,115.0,117.24,113.15,113.76,113.76,59115400,111.51,112.56,-0.49,-1.04,0.55,61.11,117.58,105.13,111.35,2911006900.0,11.87,25.55,22.83
